"dist","scenario","n","rep","scheme","k","ref_kind","valid","reason","J_fro_rel","var_rel_err_max","se_rel_err_max","cov_offdiag_abs_err","chol_ok","rcond","asym","eig_min","eig_max","n_eval","secs"
"lognormal","tipica",1000,2,"B",2,"observed",TRUE,NA,0.000154485979061056,0.000160591449597147,8.02925013556699e-05,1.39226038473008e-08,TRUE,0.290909546047314,0,581.732859164317,1999.67886904168,9,0
"lognormal","tipica",1000,2,"C_richardson",2,"observed",TRUE,NA,5.09967880253512e-06,5.31008680440446e-06,2.65503987761083e-06,1.43542999535669e-10,TRUE,0.290873137632323,0,581.743260261622,1999.98937988282,18,0
"lognormal","tipica",1000,3,"A",2,"observed",TRUE,NA,7.02943542958177e-07,7.32421338360741e-07,3.66210736256608e-07,2.41959182923972e-11,TRUE,0.293728411069534,0,587.457265205379,2000.00146484375,9,0
"lognormal","tipica",1000,3,"B",2,"observed",TRUE,NA,4.25672389390975e-05,3.65522294872614e-05,1.82759477384962e-05,3.93322035872747e-08,TRUE,0.293726694520232,0,587.452724041883,1999.92690123654,9,0
"lognormal","tipica",1000,3,"C_richardson",2,"observed",TRUE,NA,1.64387689454988e-06,1.70898143614366e-06,8.54491083164349e-07,1.6291898357061e-10,TRUE,0.293728160546082,0,587.457411232991,2000.00341796877,18,0
"lognormal","tipica",10000,1,"A",2,"observed",TRUE,NA,6.55659370434341e-07,6.83593282704811e-07,3.41796699751106e-07,0,TRUE,0.298000153710718,0,5960.00714843522,20000.013671875,9,0.00199999999999978
"lognormal","tipica",10000,1,"B",2,"observed",TRUE,NA,0.000624573145684409,0.000652092723527611,0.000325993225972258,7.72062546240591e-10,TRUE,0.298186474186456,0,5959.88545632996,19986.966645691,9,0.00100000000000033
"lognormal","tipica",10000,1,"C_richardson",2,"observed",TRUE,NA,7.21963664307695e-06,7.51958813062087e-06,3.75978699740095e-06,6.88564482863993e-11,TRUE,0.298002525466535,0,5960.00946906317,19999.8496093779,18,0.00200000000000067
"lognormal","tipica",10000,2,"A",2,"observed",TRUE,NA,1.97242616746591e-06,2.05078546686324e-06,1.02539220773658e-06,1.27335167626847e-11,TRUE,0.288616894265328,0,5772.32669220118,19999.9589843751,9,0.00100000000000033
"lognormal","tipica",10000,2,"B",2,"observed",TRUE,NA,0.000988460282163826,0.00102973504125562,0.00051473504454479,2.10440493987979e-09,TRUE,0.288898316597079,0,5772.1292160426,19979.4264927277,9,0.000999999999999446
"lognormal","tipica",10000,2,"C_richardson",2,"observed",TRUE,NA,4.16044994051628e-06,4.26434207636344e-06,2.13216876520244e-06,1.20968629612224e-10,TRUE,0.28861737223394,0,5772.32895415569,19999.9147135496,18,0.00199999999999978
"lognormal","tipica",10000,3,"A",2,"observed",TRUE,NA,1.63886210055249e-06,1.70898144760099e-06,8.54491088906895e-07,9.80273154448146e-12,TRUE,0.299080317586362,0,5981.6171167288,20000.0341796876,9,0.00100000000000033
"lognormal","tipica",10000,3,"B",2,"observed",TRUE,NA,0.000246939320598613,0.000254884477669586,0.000127434119107463,5.36359553280121e-09,TRUE,0.299158658944512,0,5981.94542501479,19994.9036681595,9,0.00100000000000033
"lognormal","tipica",10000,3,"C_richardson",2,"observed",TRUE,NA,4.94387443711419e-06,5.1594785874041e-06,2.57974262117649e-06,3.26756724274189e-12,TRUE,0.29907918140644,0,5981.61467098326,20000.1031901042,18,0.00200000000000067
"lognormal","poca_disp",100,1,"A",2,"observed",TRUE,NA,2.9473347033835e-10,6.00195003688769e-08,3.00097505904501e-08,5.48422854630457e-16,TRUE,0.00489344677029584,0,200.000012003901,40870.989588985,9,0
"lognormal","poca_disp",100,1,"B",2,"observed",TRUE,NA,2.49557408506775e-08,4.72936481360239e-06,2.36468520268454e-06,0,TRUE,0.00489346957404105,0,200.000945877436,40870.9899696535,9,0.00100000000000033
"lognormal","poca_disp",100,1,"C_richardson",2,"observed",TRUE,NA,2.69752951509879e-10,5.43925180332452e-08,2.71962594233382e-08,5.66703619637425e-15,TRUE,0.0048934467425331,0,200.000010878504,40870.9895891926,18,0.00100000000000033
"lognormal","poca_disp",100,2,"A",2,"observed",TRUE,NA,2.21227827876342e-10,4.48520323690132e-08,2.24260163761673e-08,5.5552210939487e-16,TRUE,0.00492862406381059,0,200.000008970407,40579.2785938071,9,0
"lognormal","poca_disp",100,2,"B",2,"observed",TRUE,NA,2.67901236260454e-08,5.3935507638142e-06,2.69677901810826e-06,4.51497811104173e-13,TRUE,0.00492865039740254,0,200.001078715971,40579.2786791608,9,0
"lognormal","poca_disp",100,2,"C_richardson",2,"observed",TRUE,NA,9.94607805232678e-11,5.36914302108716e-09,2.68457143436357e-09,5.74039535659031e-15,TRUE,0.00492862386860419,0,200.000001073829,40579.2785971348,18,0.000999999999999446
"lognormal","poca_disp",100,3,"A",2,"observed",TRUE,NA,1.5775230570928e-10,2.84634353298583e-08,1.42317177651302e-08,1.34668971980683e-15,TRUE,0.00553275296024519,0,200.000005692687,36148.3708251047,9,0.00100000000000033
"lognormal","poca_disp",100,3,"B",2,"observed",TRUE,NA,1.0513440366238e-08,1.16026497012513e-06,5.80132653350381e-07,8.20889949436071e-13,TRUE,0.00553275914871934,0,200.000232053263,36148.3710800904,9,0.00100000000000033
"lognormal","poca_disp",100,3,"C_richardson",2,"observed",TRUE,NA,6.83963666801509e-10,1.22287909422773e-07,6.11439566550404e-08,1.75069647156112e-14,TRUE,0.00553275347889551,0,200.000024457585,36148.3708236504,18,0
"lognormal","poca_disp",1000,1,"A",2,"observed",TRUE,NA,3.4845375783829e-10,6.76465867758682e-08,3.38232938602336e-08,1.11526071458947e-15,TRUE,0.00506590134573093,0,2000.00013529318,394796.502857546,9,0
"lognormal","poca_disp",1000,1,"B",2,"observed",TRUE,NA,4.59031348658571e-08,8.79562660044876e-06,4.39782297063046e-06,1.88837394611808e-13,TRUE,0.00506594547030699,0,2000.01759140793,394796.504051076,9,0
"lognormal","poca_disp",1000,1,"C_richardson",2,"observed",TRUE,NA,4.72550956864649e-10,4.48771071922851e-08,2.24385538598319e-08,7.06331801900377e-15,TRUE,0.00506590122734914,0,2000.00008975422,394796.502907344,18,0
"lognormal","poca_disp",1000,2,"A",2,"observed",TRUE,NA,2.99123916521958e-10,6.03689018308523e-08,3.01844512353502e-08,9.40568107302559e-16,TRUE,0.00481769113668662,0,2000.00012073781,415136.641980748,9,0
"lognormal","poca_disp",1000,2,"B",2,"observed",TRUE,NA,2.28916381748947e-07,4.72650280730145e-05,2.36327932909251e-05,3.47459096578295e-13,TRUE,0.00481791837063867,0,2000.09453452432,415136.646995178,9,0
"lognormal","poca_disp",1000,2,"C_richardson",2,"observed",TRUE,NA,3.16158077695422e-10,2.45423762736168e-08,1.22711880442104e-08,2.59368790342958e-15,TRUE,0.00481769096243393,0,2000.00004908475,415136.64206713,18,0.00100000000000033
"lognormal","poca_disp",1000,3,"A",2,"observed",TRUE,NA,8.83599869541752e-11,1.76964847739486e-08,8.84824249303431e-09,8.97914845684891e-17,TRUE,0.00496191182664195,0,2000.00003539297,403070.450514652,9,0
"lognormal","poca_disp",1000,3,"B",2,"observed",TRUE,NA,4.26069776325285e-08,7.68412042893579e-06,3.84205283380407e-06,1.82446332862685e-14,TRUE,0.00496187369823155,0,1999.98463187723,403070.442857053,9,0
"lognormal","poca_disp",1000,3,"C_richardson",2,"observed",TRUE,NA,9.2834625138898e-10,1.85027552786315e-07,9.25137806610747e-08,1.94548184028729e-15,TRUE,0.00496191265663433,0,2000.00037005517,403070.450478124,18,0
"lognormal","poca_disp",10000,1,"A",2,"observed",TRUE,NA,5.52147110514004e-10,1.11970538476741e-07,5.59852708456874e-08,1.30238495179326e-16,TRUE,0.00482419320889335,0,20000.002239411,4145771.40078465,9,0.00100000000000033
"lognormal","poca_disp",10000,1,"B",2,"observed",TRUE,NA,3.7514217648233e-08,4.91212432427847e-06,2.45606517830679e-06,4.45687343807165e-14,TRUE,0.00482421625682424,0,20000.0982429691,4145771.3444527,9,0.000999999999999446
"lognormal","poca_disp",10000,1,"C_richardson",2,"observed",TRUE,NA,1.12170389335145e-09,1.8365564407307e-07,9.18278262425924e-08,3.54157285801455e-16,TRUE,0.00482419355024999,0,20000.0036731136,4145771.40386673,18,0.00199999999999978
"lognormal","poca_disp",10000,2,"A",2,"observed",TRUE,NA,5.97974307118777e-10,1.20869002034968e-07,6.04344992338944e-08,1.44223909534008e-16,TRUE,0.00490010815556773,0,19999.9975826202,4081542.06914072,9,0.00100000000000033
"lognormal","poca_disp",10000,2,"B",2,"observed",TRUE,NA,6.76114793566575e-08,6.78744652112257e-06,3.39372901933623e-06,1.02922312040862e-13,TRUE,0.00490014161263073,0,20000.1357498518,4081542.05887014,9,0.00100000000000033
"lognormal","poca_disp",10000,2,"C_richardson",2,"observed",TRUE,NA,9.04144476095056e-10,1.34936841151679e-07,6.74684228477792e-08,3.64663613149499e-16,TRUE,0.00490010941102618,0,20000.0026987372,4081542.06676275,18,0.00199999999999978
"lognormal","poca_disp",10000,3,"A",2,"observed",TRUE,NA,9.11274737686134e-10,1.80979799453705e-07,9.04899038827674e-08,8.81241392128617e-17,TRUE,0.00502776467638143,0,20000.0036195966,3977911.63777874,9,0.000999999999999446
"lognormal","poca_disp",10000,3,"B",2,"observed",TRUE,NA,3.96875839144249e-08,7.51390561699908e-06,3.75694575109449e-06,2.9843077553159e-15,TRUE,0.00502772591642642,0,19999.8497230168,3977911.6856903,9,0.000999999999999446
"lognormal","poca_disp",10000,3,"C_richardson",2,"observed",TRUE,NA,2.31066984467826e-09,4.46256137330911e-07,2.23128093576487e-07,5.58119400040541e-16,TRUE,0.0050277660059769,0,20000.0089251267,3977911.63957231,18,0.00199999999999978
"lognormal","muy_dispersa",100,1,"A",2,"observed",TRUE,NA,9.22222728413632e-08,4.75968131090346e-07,2.37984037302893e-07,3.31903693044186e-09,TRUE,0.0640914479383711,0,12.8182888946447,199.99998309406,9,0
"lognormal","muy_dispersa",100,1,"B",2,"observed",TRUE,NA,7.59774902273794e-05,0.000240700817940073,0.000120343167731087,0,TRUE,0.0640808293536693,0,12.815210364125,199.98508904116,9,0
"lognormal","muy_dispersa",100,1,"C_richardson",2,"observed",TRUE,NA,9.25722953304714e-07,2.37454399824742e-06,1.18727129426857e-06,2.17581901300642e-08,TRUE,0.0640913679358663,0,12.8182645582084,199.999819181828,18,0
"lognormal","muy_dispersa",100,2,"A",2,"observed",TRUE,NA,5.55301644436822e-08,3.9767894898522e-08,1.98839476861597e-08,4.64516571935802e-09,TRUE,0.0779872188021019,0,15.597445248032,200.000007629395,9,0
"lognormal","muy_dispersa",100,2,"B",2,"observed",TRUE,NA,1.94814072221254e-05,9.35023816704413e-05,4.67522837232322e-05,9.43735416094136e-07,TRUE,0.0779923487970977,0,15.5989031617797,200.003231377286,9,0
"lognormal","muy_dispersa",100,2,"C_richardson",2,"observed",TRUE,NA,3.55360626978177e-07,4.49511692855099e-07,2.24755821247472e-07,1.80645486233397e-08,TRUE,0.0779871955176559,0,15.5974376165237,199.999936421715,18,0.000999999999999446
"lognormal","muy_dispersa",100,3,"A",2,"observed",TRUE,NA,6.77646476393615e-08,3.85226500115617e-07,1.92613268567025e-07,1.48809178649772e-09,TRUE,0.0868812456313201,0,17.3762485065715,199.999988555908,9,0.00100000000000033
"lognormal","muy_dispersa",100,3,"B",2,"observed",TRUE,NA,2.03837226824436e-05,0.000125657355503102,6.2830651596979e-05,6.04637249057668e-07,TRUE,0.0868899626447484,0,17.3784255394111,200.003231374156,9,0
"lognormal","muy_dispersa",100,3,"C_richardson",2,"observed",TRUE,NA,3.5319406796917e-07,8.83775747740545e-07,4.41887971550053e-07,1.9014501033207e-08,TRUE,0.0868812867726161,0,17.3762571694944,199.999942779545,18,0.00100000000000033
"lognormal","muy_dispersa",1000,1,"A",2,"observed",TRUE,NA,6.55482033129411e-07,1.84015675657763e-06,9.2007795491115e-07,2.37194377026389e-10,TRUE,0.0790991283865,0,158.198160110754,1999.99871826172,9,0
"lognormal","muy_dispersa",1000,1,"B",2,"observed",TRUE,NA,7.1731590378373e-05,0.000506631722839796,0.000253283785081917,3.85772409626862e-07,TRUE,0.0790592057631607,0,158.118343350351,1999.90209848522,9,0
"lognormal","muy_dispersa",1000,1,"C_richardson",2,"observed",TRUE,NA,1.31060557836954e-06,5.03909668233286e-06,2.51954516712809e-06,7.11585841704475e-10,TRUE,0.0790989189104685,0,158.197654046893,1999.9974975586,18,0.000999999999999446
"lognormal","muy_dispersa",1000,2,"A",2,"observed",TRUE,NA,2.62998518283258e-07,1.16591006792932e-06,5.82954864184751e-07,3.56221724118802e-10,TRUE,0.0810792247978326,0,162.15841755016,1999.99951171875,9,0.00100000000000033
"lognormal","muy_dispersa",1000,2,"B",2,"observed",TRUE,NA,5.04464309236475e-05,0.000417746471710865,0.000208851426396374,9.65500314859174e-08,TRUE,0.0810473876312066,0,162.090893706341,1999.92690043487,9,0
"lognormal","muy_dispersa",1000,2,"C_richardson",2,"observed",TRUE,NA,1.59680714388232e-06,4.92390671569703e-06,2.46195032734669e-06,1.38531371467268e-09,TRUE,0.081079014778727,0,162.157808162369,1999.9969075521,18,0
"lognormal","muy_dispersa",1000,3,"A",2,"observed",TRUE,NA,4.00524988704438e-07,3.96728697787373e-07,1.98364329166257e-07,7.11934547810262e-10,TRUE,0.0784705413734722,0,156.941034377429,1999.99920654297,9,0.000999999999999446
"lognormal","muy_dispersa",1000,3,"B",2,"observed",TRUE,NA,2.99766643201253e-05,0.000172950955146756,8.64717388925652e-05,9.64515860634785e-08,TRUE,0.0784540001029569,0,156.913876364082,2000.05091613364,9,0
"lognormal","muy_dispersa",1000,3,"C_richardson",2,"observed",TRUE,NA,1.49321872218327e-06,1.49536356472537e-06,7.47681502755542e-07,7.91040214316649e-11,TRUE,0.0784705386466394,0,156.940844153382,1999.99700927734,18,0.00100000000000033
"lognormal","muy_dispersa",10000,1,"A",2,"observed",TRUE,NA,8.537772302555e-07,8.54492939709814e-07,4.27246378650121e-07,6.47112097560983e-11,TRUE,0.080901692521425,0,1618.0326041255,19999.9829101563,9,0.00200000000000067
"lognormal","muy_dispersa",10000,1,"B",2,"observed",TRUE,NA,0.000125110336795597,0.000684686601282789,0.000342401920178857,4.12999008442442e-08,TRUE,0.0809612857725911,0,1619.14117976549,19997.8800433076,9,0.00100000000000033
"lognormal","muy_dispersa",10000,1,"C_richardson",2,"observed",TRUE,NA,5.37576479445466e-06,3.11669485762143e-05,1.55833528676146e-05,1.60551026913493e-09,TRUE,0.080899305101809,0,1617.98214919958,19999.9093424717,18,0.00300000000000011
"lognormal","muy_dispersa",10000,2,"A",2,"observed",TRUE,NA,7.61599636829029e-07,7.56836578566773e-07,3.78418217657077e-07,1.1647274639367e-10,TRUE,0.0791808342670574,0,1583.61571927948,19999.9848632814,9,0.00199999999999978
"lognormal","muy_dispersa",10000,2,"B",2,"observed",TRUE,NA,0.000192335385532981,0.000950392208226788,0.000475083252065174,3.15898861497648e-08,TRUE,0.0791163485448624,0,1582.11228603679,19996.4910602329,9,0.000999999999999446
"lognormal","muy_dispersa",10000,2,"C_richardson",2,"observed",TRUE,NA,7.46199957978568e-06,1.0548470055724e-05,5.27422111919769e-06,4.01190764034196e-10,TRUE,0.0791805087426455,0,1583.59920935727,19999.851399741,18,0.00199999999999978
"lognormal","muy_dispersa",10000,3,"A",2,"observed",TRUE,NA,2.66869674446982e-07,3.22967623267615e-06,1.61483942016153e-06,5.56606944040375e-11,TRUE,0.0810111265835681,0,1620.22268885664,20000.0004882813,9,0.00199999999999978
"lognormal","muy_dispersa",10000,3,"B",2,"observed",TRUE,NA,7.08768996549365e-05,0.000829716520738677,0.000414944349775995,1.88332359115837e-09,TRUE,0.0810760824035723,0,1621.56289358149,20000.4595543062,9,0.00200000000000067
"lognormal","muy_dispersa",10000,3,"C_richardson",2,"observed",TRUE,NA,6.60278456422357e-06,8.26348287826038e-06,4.13174997487697e-06,1.82441310750835e-09,TRUE,0.0810108332534739,0,1620.23084480929,20000.1274414371,18,0.00300000000000011
