"dist","scenario","n","rep","scheme","i","j","entry","ref","num","err","err_type"
"normal","sd_pequena",100,1,"A",2,2,"J_u[2,2]",200,200.000047370464,2.36852320512071e-07,"rel"
"normal","sd_pequena",100,1,"B",1,1,"J_u[1,1]",106885329.122821,106885329.122149,6.28555629757024e-12,"rel"
"normal","sd_pequena",100,1,"B",1,2,"J_u[1,2]",0,0.000223337489482274,0.000223337489482274,"abs"
"normal","sd_pequena",100,1,"B",2,1,"J_u[2,1]",0,0.000223337489482274,0.000223337489482274,"abs"
"normal","sd_pequena",100,1,"B",2,2,"J_u[2,2]",200,200.000044102388,2.2051193951711e-07,"rel"
"normal","sd_pequena",100,1,"C_richardson",1,1,"J_u[1,1]",106885329.122821,106885329.122833,1.13900090828969e-13,"rel"
"normal","sd_pequena",100,1,"C_richardson",1,2,"J_u[1,2]",0,-4.12188873382899e-06,4.12188873382899e-06,"abs"
"normal","sd_pequena",100,1,"C_richardson",2,1,"J_u[2,1]",0,-4.12188873382899e-06,4.12188873382899e-06,"abs"
"normal","sd_pequena",100,1,"C_richardson",2,2,"J_u[2,2]",200,200.000001763369,8.8168469858374e-09,"rel"
"normal","sd_pequena",100,2,"A",1,1,"J_u[1,1]",77869098.3050786,77869098.3051711,1.18720784057932e-12,"rel"
"normal","sd_pequena",100,2,"A",1,2,"J_u[1,2]",0,5.62308579478127e-07,5.62308579478127e-07,"abs"
"normal","sd_pequena",100,2,"A",2,1,"J_u[2,1]",0,5.62308579478127e-07,5.62308579478127e-07,"abs"
"normal","sd_pequena",100,2,"A",2,2,"J_u[2,2]",200,200.000045494206,2.27471030740389e-07,"rel"
"normal","sd_pequena",100,2,"B",1,1,"J_u[1,1]",77869098.3050786,77869098.3065671,1.9115117858715e-11,"rel"
"normal","sd_pequena",100,2,"B",1,2,"J_u[1,2]",0,-0.000114253981516073,0.000114253981516073,"abs"
"normal","sd_pequena",100,2,"B",2,1,"J_u[2,1]",0,-0.000114253981516073,0.000114253981516073,"abs"
"normal","sd_pequena",100,2,"B",2,2,"J_u[2,2]",200,199.999964747337,1.76263312994251e-07,"rel"
"normal","sd_pequena",100,2,"C_richardson",1,1,"J_u[1,1]",77869098.3050786,77869098.3052118,1.70962521723656e-12,"rel"
"normal","sd_pequena",100,2,"C_richardson",1,2,"J_u[1,2]",0,-3.18641528370939e-06,3.18641528370939e-06,"abs"
"normal","sd_pequena",100,2,"C_richardson",2,1,"J_u[2,1]",0,-3.18641528370939e-06,3.18641528370939e-06,"abs"
"normal","sd_pequena",100,2,"C_richardson",2,2,"J_u[2,2]",200,199.999996848084,1.57595782468434e-08,"rel"
"normal","sd_pequena",100,3,"A",1,1,"J_u[1,1]",110613877.327235,110613877.327217,1.64484947615232e-13,"rel"
"normal","sd_pequena",100,3,"A",1,2,"J_u[1,2]",0,1.0964620515192e-06,1.0964620515192e-06,"abs"
"normal","sd_pequena",100,3,"A",2,1,"J_u[2,1]",0,1.0964620515192e-06,1.0964620515192e-06,"abs"
"normal","sd_pequena",100,3,"A",2,2,"J_u[2,2]",200,200.000048241343,2.41206712985331e-07,"rel"
"normal","sd_pequena",100,3,"B",1,1,"J_u[1,1]",110613877.327235,110613877.322589,4.20079198892326e-11,"rel"
"normal","sd_pequena",100,3,"B",1,2,"J_u[1,2]",0,-0.000222787201795172,0.000222787201795172,"abs"
"normal","sd_pequena",100,3,"B",2,1,"J_u[2,1]",0,-0.000222787201795172,0.000222787201795172,"abs"
"normal","sd_pequena",100,3,"B",2,2,"J_u[2,2]",200,199.999982909995,8.54500254376944e-08,"rel"
"normal","sd_pequena",100,3,"C_richardson",1,1,"J_u[1,1]",110613877.327235,110613877.327248,1.1140790473202e-13,"rel"
"normal","sd_pequena",100,3,"C_richardson",1,2,"J_u[1,2]",0,-6.21328495860878e-06,6.21328495860878e-06,"abs"
"normal","sd_pequena",100,3,"C_richardson",2,1,"J_u[2,1]",0,-6.21328495860878e-06,6.21328495860878e-06,"abs"
"normal","sd_pequena",100,3,"C_richardson",2,2,"J_u[2,2]",200,199.999997185888,1.40705598994373e-08,"rel"
"normal","sd_pequena",1000,1,"A",1,1,"J_u[1,1]",933420536.383981,933420536.384705,7.75085987593992e-13,"rel"
"normal","sd_pequena",1000,1,"A",1,2,"J_u[1,2]",0,4.44001476029603e-06,4.44001476029603e-06,"abs"
"normal","sd_pequena",1000,1,"A",2,1,"J_u[2,1]",0,4.44001476029603e-06,4.44001476029603e-06,"abs"
"normal","sd_pequena",1000,1,"A",2,2,"J_u[2,2]",2000,2000.00044206613,2.21033066168275e-07,"rel"
"normal","sd_pequena",1000,1,"B",1,1,"J_u[1,1]",933420536.383981,933420536.105716,2.98113856069721e-10,"rel"
"normal","sd_pequena",1000,1,"B",1,2,"J_u[1,2]",0,-0.00270646429487933,0.00270646429487933,"abs"
"normal","sd_pequena",1000,1,"B",2,1,"J_u[2,1]",0,-0.00270646429487933,0.00270646429487933,"abs"
"normal","sd_pequena",1000,1,"B",2,2,"J_u[2,2]",2000,1999.99541828935,2.29085532737372e-06,"rel"
"normal","sd_pequena",1000,1,"C_richardson",1,1,"J_u[1,1]",933420536.383981,933420536.382507,1.57890724412993e-12,"rel"
"normal","sd_pequena",1000,1,"C_richardson",1,2,"J_u[1,2]",0,-0.000214600713414308,0.000214600713414308,"abs"
"normal","sd_pequena",1000,1,"C_richardson",2,1,"J_u[2,1]",0,-0.000214600713414308,0.000214600713414308,"abs"
"normal","sd_pequena",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,1999.99997351564,1.32421804437399e-08,"rel"
"normal","sd_pequena",1000,2,"A",1,1,"J_u[1,1]",1008458379.0168,1008458379.01813,1.31838976602694e-12,"rel"
"normal","sd_pequena",1000,2,"A",1,2,"J_u[1,2]",0,-4.41506605860618e-06,4.41506605860618e-06,"abs"
"normal","sd_pequena",1000,2,"A",2,1,"J_u[2,1]",0,-4.41506605860618e-06,4.41506605860618e-06,"abs"
"normal","sd_pequena",1000,2,"A",2,2,"J_u[2,2]",2000,2000.000480124,2.40061999988939e-07,"rel"
"normal","sd_pequena",1000,2,"B",1,1,"J_u[1,1]",1008458379.0168,1008458379.18862,1.70385889433657e-10,"rel"
"normal","sd_pequena",1000,2,"B",1,2,"J_u[1,2]",0,0.00538251302856233,0.00538251302856233,"abs"
"normal","sd_pequena",1000,2,"B",2,1,"J_u[2,1]",0,0.00538251302856233,0.00538251302856233,"abs"
"normal","sd_pequena",1000,2,"B",2,2,"J_u[2,2]",2000,1999.99716749911,1.41625044636839e-06,"rel"
"normal","sd_pequena",1000,2,"C_richardson",1,1,"J_u[1,1]",1008458379.0168,1008458379.01707,2.69281080158645e-13,"rel"
"normal","sd_pequena",1000,2,"C_richardson",1,2,"J_u[1,2]",0,-6.91693682514968e-05,6.91693682514968e-05,"abs"
"normal","sd_pequena",1000,2,"C_richardson",2,1,"J_u[2,1]",0,-6.91693682514968e-05,6.91693682514968e-05,"abs"
"normal","sd_pequena",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,1999.99992992722,3.50363920915697e-08,"rel"
"normal","sd_pequena",1000,3,"A",1,1,"J_u[1,1]",978153456.240022,978153456.238281,1.77920591809963e-12,"rel"
"normal","sd_pequena",1000,3,"A",1,2,"J_u[1,2]",0,-3.09746267861061e-05,3.09746267861061e-05,"abs"
"normal","sd_pequena",1000,3,"A",2,1,"J_u[2,1]",0,-3.09746267861061e-05,3.09746267861061e-05,"abs"
"normal","sd_pequena",1000,3,"A",2,2,"J_u[2,2]",2000,2000.0004685158,2.34257899933255e-07,"rel"
"normal","sd_pequena",1000,3,"B",1,1,"J_u[1,1]",978153456.240022,978153455.83287,4.16244730958755e-10,"rel"
"normal","sd_pequena",1000,3,"B",1,2,"J_u[1,2]",0,0.0125873037170143,0.0125873037170143,"abs"
"normal","sd_pequena",1000,3,"B",2,1,"J_u[2,1]",0,0.0125873037170143,0.0125873037170143,"abs"
"normal","sd_pequena",1000,3,"B",2,2,"J_u[2,2]",2000,1999.99387449347,3.06275326556715e-06,"rel"
"normal","sd_pequena",1000,3,"C_richardson",1,1,"J_u[1,1]",978153456.240022,978153456.233398,6.77107347103894e-12,"rel"
"normal","sd_pequena",1000,3,"C_richardson",1,2,"J_u[1,2]",0,-0.000131273418283974,0.000131273418283974,"abs"
"normal","sd_pequena",1000,3,"C_richardson",2,1,"J_u[2,1]",0,-0.000131273418283974,0.000131273418283974,"abs"
"normal","sd_pequena",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,1999.99992101504,3.94924823012843e-08,"rel"
"normal","sd_pequena",10000,1,"A",1,1,"J_u[1,1]",9825446082.18491,9825446082.19092,6.11100345558921e-13,"rel"
"normal","sd_pequena",10000,1,"A",1,2,"J_u[1,2]",0,-1.76940408955806e-05,1.76940408955806e-05,"abs"
"normal","sd_pequena",10000,1,"A",2,1,"J_u[2,1]",0,-1.76940408955806e-05,1.76940408955806e-05,"abs"
"normal","sd_pequena",10000,1,"A",2,2,"J_u[2,2]",20000,20000.0050756092,2.53780460298003e-07,"rel"
"normal","sd_pequena",10000,1,"B",1,1,"J_u[1,1]",9825446082.18491,9825446086.90592,4.80488129357284e-10,"rel"
"normal","sd_pequena",10000,1,"B",1,2,"J_u[1,2]",0,0.366710910897116,0.366710910897116,"abs"
"normal","sd_pequena",10000,1,"B",2,1,"J_u[2,1]",0,0.366710910897116,0.366710910897116,"abs"
"normal","sd_pequena",10000,1,"B",2,2,"J_u[2,2]",20000,20000.180859592,9.04297959932592e-06,"rel"
"normal","sd_pequena",10000,1,"C_richardson",1,1,"J_u[1,1]",9825446082.18491,9825446082.24626,6.24320146554017e-12,"rel"
"normal","sd_pequena",10000,1,"C_richardson",1,2,"J_u[1,2]",0,-0.00131525703990482,0.00131525703990482,"abs"
"normal","sd_pequena",10000,1,"C_richardson",2,1,"J_u[2,1]",0,-0.00131525703990482,0.00131525703990482,"abs"
"normal","sd_pequena",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,20000.0012592704,6.29635178484023e-08,"rel"
"normal","sd_pequena",10000,2,"A",1,1,"J_u[1,1]",10288826212.8976,10288826212.8705,2.62869670977409e-12,"rel"
"normal","sd_pequena",10000,2,"A",1,2,"J_u[1,2]",0,0.0002997954612272,0.0002997954612272,"abs"
"normal","sd_pequena",10000,2,"A",2,1,"J_u[2,1]",0,0.0002997954612272,0.0002997954612272,"abs"
"normal","sd_pequena",10000,2,"A",2,2,"J_u[2,2]",20000,20000.0042234454,2.11172271156101e-07,"rel"
"normal","sd_pequena",10000,2,"B",1,1,"J_u[1,1]",10288826212.8976,10288826205.4305,7.25744973167906e-10,"rel"
"normal","sd_pequena",10000,2,"B",1,2,"J_u[1,2]",0,0.179160707963237,0.179160707963237,"abs"
"normal","sd_pequena",10000,2,"B",2,1,"J_u[2,1]",0,0.179160707963237,0.179160707963237,"abs"
"normal","sd_pequena",10000,2,"B",2,2,"J_u[2,2]",20000,19999.7480659326,1.25967033709458e-05,"rel"
"normal","sd_pequena",10000,2,"C_richardson",1,1,"J_u[1,1]",10288826212.8976,10288826212.6908,2.00928455770299e-11,"rel"
"normal","sd_pequena",10000,2,"C_richardson",1,2,"J_u[1,2]",0,0.00507300947135439,0.00507300947135439,"abs"
"normal","sd_pequena",10000,2,"C_richardson",2,1,"J_u[2,1]",0,0.00507300947135439,0.00507300947135439,"abs"
"normal","sd_pequena",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,19999.9987204187,6.39790672721574e-08,"rel"
"normal","sd_pequena",10000,3,"A",1,1,"J_u[1,1]",10093471069.8103,10093471069.7855,2.45394564212772e-12,"rel"
"normal","sd_pequena",10000,3,"A",1,2,"J_u[1,2]",0,0.000317868720351102,0.000317868720351102,"abs"
"normal","sd_pequena",10000,3,"A",2,1,"J_u[2,1]",0,0.000317868720351102,0.000317868720351102,"abs"
"normal","sd_pequena",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0045664777,2.28323884948622e-07,"rel"
"normal","sd_pequena",10000,3,"B",1,1,"J_u[1,1]",10093471069.8103,10093471063.5838,6.16883309258473e-10,"rel"
"normal","sd_pequena",10000,3,"B",1,2,"J_u[1,2]",0,0.1076448300956,0.1076448300956,"abs"
"normal","sd_pequena",10000,3,"B",2,1,"J_u[2,1]",0,0.1076448300956,0.1076448300956,"abs"
"normal","sd_pequena",10000,3,"B",2,2,"J_u[2,2]",20000,19999.9437832049,2.81083975314687e-06,"rel"
"normal","sd_pequena",10000,3,"C_richardson",1,1,"J_u[1,1]",10093471069.8103,10093471069.904,9.28478093179604e-12,"rel"
"normal","sd_pequena",10000,3,"C_richardson",1,2,"J_u[1,2]",0,0.00253117684724026,0.00253117684724026,"abs"
"normal","sd_pequena",10000,3,"C_richardson",2,1,"J_u[2,1]",0,0.00253117684724026,0.00253117684724026,"abs"
"normal","sd_pequena",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,19999.9977673889,1.11630553692521e-07,"rel"
"lognormal","tipica",100,1,"A",1,1,"J_u[1,1]",55.2671585491363,55.2671582038315,6.24792087526086e-09,"rel"
"lognormal","tipica",100,1,"A",1,2,"J_u[1,2]",0,5.44836302307894e-07,5.44836302307894e-07,"abs"
"lognormal","tipica",100,1,"A",2,1,"J_u[2,1]",0,5.44836302307894e-07,5.44836302307894e-07,"abs"
"lognormal","tipica",100,1,"A",2,2,"J_u[2,2]",200,200.000030517578,1.52587890625e-07,"rel"
"lognormal","tipica",100,1,"B",1,1,"J_u[1,1]",55.2671585491363,55.2671413791431,3.10672625482372e-07,"rel"
"lognormal","tipica",100,1,"B",1,2,"J_u[1,2]",0,-0.000332111508262661,0.000332111508262661,"abs"
"lognormal","tipica",100,1,"B",2,1,"J_u[2,1]",0,-0.000332111508262661,0.000332111508262661,"abs"
"lognormal","tipica",100,1,"B",2,2,"J_u[2,2]",200,200.015632940673,7.81647033625177e-05,"rel"
"lognormal","tipica",100,1,"C_richardson",1,1,"J_u[1,1]",55.2671585491363,55.2671582038315,6.24792087526086e-09,"rel"
"lognormal","tipica",100,1,"C_richardson",1,2,"J_u[1,2]",0,2.72418151153947e-06,2.72418151153947e-06,"abs"
"lognormal","tipica",100,1,"C_richardson",2,1,"J_u[2,1]",0,2.72418151153947e-06,2.72418151153947e-06,"abs"
"lognormal","tipica",100,1,"C_richardson",2,2,"J_u[2,2]",200,199.99994913737,2.54313151089036e-07,"rel"
"lognormal","tipica",100,2,"A",1,1,"J_u[1,1]",53.1111749208077,53.1111756420129,1.35791613004712e-08,"rel"
"lognormal","tipica",100,2,"A",1,2,"J_u[1,2]",0,-2.15832481472918e-06,2.15832481472918e-06,"abs"
"lognormal","tipica",100,2,"A",2,1,"J_u[2,1]",0,-2.15832481472918e-06,2.15832481472918e-06,"abs"
"lognormal","tipica",100,2,"A",2,2,"J_u[2,2]",200,199.999984741211,7.62939453125e-08,"rel"
"lognormal","tipica",100,2,"B",1,1,"J_u[1,1]",53.1111749208077,53.1111121198714,1.18244298639281e-06,"rel"
"lognormal","tipica",100,2,"B",1,2,"J_u[1,2]",0,0.000767452466231397,0.000767452466231397,"abs"
"lognormal","tipica",100,2,"B",2,1,"J_u[2,1]",0,0.000767452466231397,0.000767452466231397,"abs"
"lognormal","tipica",100,2,"B",2,2,"J_u[2,2]",200,200.006331762634,3.16588131681783e-05,"rel"
"lognormal","tipica",100,2,"C_richardson",1,1,"J_u[1,1]",53.1111749208077,53.1111788984468,7.48926959521119e-08,"rel"
"lognormal","tipica",100,2,"C_richardson",1,2,"J_u[1,2]",0,3.59720802454863e-06,3.59720802454863e-06,"abs"
"lognormal","tipica",100,2,"C_richardson",2,1,"J_u[2,1]",0,3.59720802454863e-06,3.59720802454863e-06,"abs"
"lognormal","tipica",100,2,"C_richardson",2,2,"J_u[2,2]",200,200.00016784668,8.392333984375e-07,"rel"
"lognormal","tipica",100,3,"A",1,1,"J_u[1,1]",50.3608222879572,50.360821390458,1.78213761235113e-08,"rel"
"lognormal","tipica",100,3,"A",1,2,"J_u[1,2]",0,1.88136684134105e-06,1.88136684134105e-06,"abs"
"lognormal","tipica",100,3,"A",2,1,"J_u[2,1]",0,1.88136684134105e-06,1.88136684134105e-06,"abs"
"lognormal","tipica",100,3,"A",2,2,"J_u[2,2]",200,199.999954223633,2.288818359375e-07,"rel"
"lognormal","tipica",100,3,"B",1,1,"J_u[1,1]",50.3608222879572,50.3605498423765,5.40987157007106e-06,"rel"
"lognormal","tipica",100,3,"B",1,2,"J_u[1,2]",0,-0.000655319852562185,0.000655319852562185,"abs"
"lognormal","tipica",100,3,"B",2,1,"J_u[2,1]",0,-0.000655319852562185,0.000655319852562185,"abs"
"lognormal","tipica",100,3,"B",2,2,"J_u[2,2]",200,199.990829799236,4.58510038224347e-05,"rel"
"lognormal","tipica",100,3,"C_richardson",1,1,"J_u[1,1]",50.3608222879572,50.3608187646505,6.99612619692516e-08,"rel"
"lognormal","tipica",100,3,"C_richardson",1,2,"J_u[1,2]",0,-6.27122280447018e-07,6.27122280447018e-07,"abs"
"lognormal","tipica",100,3,"C_richardson",2,1,"J_u[2,1]",0,-6.27122280447018e-07,6.27122280447018e-07,"abs"
"lognormal","tipica",100,3,"C_richardson",2,2,"J_u[2,2]",200,199.99973042806,1.34785970047346e-06,"rel"
"lognormal","tipica",1000,1,"A",1,1,"J_u[1,1]",579.611654504485,579.611637335371,2.9621753707388e-08,"rel"
"lognormal","tipica",1000,1,"A",1,2,"J_u[1,2]",0,-3.08335995367845e-05,3.08335995367845e-05,"abs"
"lognormal","tipica",1000,1,"A",2,1,"J_u[2,1]",0,-3.08335995367845e-05,3.08335995367845e-05,"abs"
"lognormal","tipica",1000,1,"A",2,2,"J_u[2,2]",2000,1999.99853515625,7.32421875e-07,"rel"
"lognormal","tipica",1000,1,"B",1,1,"J_u[1,1]",579.611654504485,579.604545679823,1.22648062831284e-05,"rel"
"lognormal","tipica",1000,1,"B",1,2,"J_u[1,2]",0,0.0196899902810418,0.0196899902810418,"abs"
"lognormal","tipica",1000,1,"B",2,1,"J_u[2,1]",0,0.0196899902810418,0.0196899902810418,"abs"
"lognormal","tipica",1000,1,"B",2,2,"J_u[2,2]",2000,1999.62926265119,0.000185368674405595,"rel"
"lognormal","tipica",1000,1,"C_richardson",1,1,"J_u[1,1]",579.611654504485,579.611616990625,6.47224055213384e-08,"rel"
"lognormal","tipica",1000,1,"C_richardson",1,2,"J_u[1,2]",0,1.02778665122615e-05,1.02778665122615e-05,"abs"
"lognormal","tipica",1000,1,"C_richardson",2,1,"J_u[2,1]",0,1.02778665122615e-05,1.02778665122615e-05,"abs"
"lognormal","tipica",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,1999.99267578125,3.662109375e-06,"rel"
"lognormal","tipica",1000,2,"A",1,1,"J_u[1,1]",581.743354540221,581.743316287465,6.57553809128758e-08,"rel"
"lognormal","tipica",1000,2,"A",1,2,"J_u[1,2]",0,-3.47404430071885e-05,3.47404430071885e-05,"abs"
"lognormal","tipica",1000,2,"A",2,1,"J_u[2,1]",0,-3.47404430071885e-05,3.47404430071885e-05,"abs"
"lognormal","tipica",1000,2,"A",2,2,"J_u[2,2]",2000,1999.99865722656,6.7138671875e-07,"rel"
"lognormal","tipica",1000,2,"B",1,1,"J_u[1,1]",581.743354540221,581.732859271934,1.80410626187234e-05,"rel"
"lognormal","tipica",1000,2,"B",1,2,"J_u[1,2]",0,-0.0123529315337013,0.0123529315337013,"abs"
"lognormal","tipica",1000,2,"B",2,1,"J_u[2,1]",0,-0.0123529315337013,0.0123529315337013,"abs"
"lognormal","tipica",1000,2,"B",2,2,"J_u[2,2]",2000,1999.67886893406,0.000160565532968576,"rel"
"lognormal","tipica",1000,2,"C_richardson",1,1,"J_u[1,1]",581.743354540221,581.743260261633,1.62062165635039e-07,"rel"
"lognormal","tipica",1000,2,"C_richardson",1,2,"J_u[1,2]",0,0.000127381624359691,0.000127381624359691,"abs"
"lognormal","tipica",1000,2,"C_richardson",2,1,"J_u[2,1]",0,0.000127381624359691,0.000127381624359691,"abs"
"lognormal","tipica",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,1999.98937988281,5.31005859375e-06,"rel"
"lognormal","tipica",1000,3,"A",1,1,"J_u[1,1]",587.457283340845,587.45726520538,3.08711219572973e-08,"rel"
"lognormal","tipica",1000,3,"A",1,2,"J_u[1,2]",0,2.17889774033013e-05,2.17889774033013e-05,"abs"
"lognormal","tipica",1000,3,"A",2,1,"J_u[2,1]",0,2.17889774033013e-05,2.17889774033013e-05,"abs"
"lognormal","tipica",1000,3,"A",2,2,"J_u[2,2]",2000,2000.00146484375,7.32421875e-07,"rel"
"lognormal","tipica",1000,3,"B",1,1,"J_u[1,1]",587.457283340845,587.452724929993,7.7595613872941e-06,"rel"
"lognormal","tipica",1000,3,"B",1,2,"J_u[1,2]",0,0.0354179539469433,0.0354179539469433,"abs"
"lognormal","tipica",1000,3,"B",2,1,"J_u[2,1]",0,0.0354179539469433,0.0354179539469433,"abs"
"lognormal","tipica",1000,3,"B",2,2,"J_u[2,2]",2000,1999.92690034843,3.65498257835952e-05,"rel"
"lognormal","tipica",1000,3,"C_richardson",1,1,"J_u[1,1]",587.457283340845,587.457411233007,2.17704614591139e-07,"rel"
"lognormal","tipica",1000,3,"C_richardson",1,2,"J_u[1,2]",0,-0.000146712447848896,0.000146712447848896,"abs"
"lognormal","tipica",1000,3,"C_richardson",2,1,"J_u[2,1]",0,-0.000146712447848896,0.000146712447848896,"abs"
"lognormal","tipica",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,2000.00341796875,1.708984375e-06,"rel"
"lognormal","tipica",10000,1,"A",1,1,"J_u[1,1]",5960.00770152655,5960.00714843522,9.28004400962627e-08,"rel"
"lognormal","tipica",10000,1,"A",1,2,"J_u[1,2]",0,0,0,"abs"
"lognormal","tipica",10000,1,"A",2,1,"J_u[2,1]",0,0,0,"abs"
"lognormal","tipica",10000,1,"A",2,2,"J_u[2,2]",20000,20000.013671875,6.8359375e-07,"rel"
"lognormal","tipica",10000,1,"B",1,1,"J_u[1,1]",5960.00770152655,5959.88545668934,2.05108522232555e-05,"rel"
"lognormal","tipica",10000,1,"B",1,2,"J_u[1,2]",0,0.0710003837471698,0.0710003837471698,"abs"
"lognormal","tipica",10000,1,"B",2,1,"J_u[2,1]",0,0.0710003837471698,0.0710003837471698,"abs"
"lognormal","tipica",10000,1,"B",2,2,"J_u[2,2]",20000,19986.9666453316,0.000651667733421345,"rel"
"lognormal","tipica",10000,1,"C_richardson",1,1,"J_u[1,1]",5960.00770152655,5960.00946906603,2.96566642124015e-07,"rel"
"lognormal","tipica",10000,1,"C_richardson",1,2,"J_u[1,2]",0,0.00633638719405185,0.00633638719405185,"abs"
"lognormal","tipica",10000,1,"C_richardson",2,1,"J_u[2,1]",0,0.00633638719405185,0.00633638719405185,"abs"
"lognormal","tipica",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,19999.849609375,7.51953125e-06,"rel"
"lognormal","tipica",10000,2,"A",1,1,"J_u[1,1]",5772.32771155233,5772.32669220127,1.76592721306832e-07,"rel"
"lognormal","tipica",10000,2,"A",1,2,"J_u[1,2]",0,0.00111687317852242,0.00111687317852242,"abs"
"lognormal","tipica",10000,2,"A",2,1,"J_u[2,1]",0,0.00111687317852242,0.00111687317852242,"abs"
"lognormal","tipica",10000,2,"A",2,2,"J_u[2,2]",20000,19999.958984375,2.05078125e-06,"rel"
"lognormal","tipica",10000,2,"B",1,1,"J_u[1,1]",5772.32771155233,5772.12921843556,3.43870145087238e-05,"rel"
"lognormal","tipica",10000,2,"B",1,2,"J_u[1,2]",0,0.184384268484162,0.184384268484162,"abs"
"lognormal","tipica",10000,2,"B",2,1,"J_u[2,1]",0,0.184384268484162,0.184384268484162,"abs"
"lognormal","tipica",10000,2,"B",2,2,"J_u[2,2]",20000,19979.4264903347,0.00102867548326376,"rel"
"lognormal","tipica",10000,2,"C_richardson",1,1,"J_u[1,1]",5772.32771155233,5772.3289541636,2.15270396046042e-07,"rel"
"lognormal","tipica",10000,2,"C_richardson",1,2,"J_u[1,2]",0,-0.010610295195963,0.010610295195963,"abs"
"lognormal","tipica",10000,2,"C_richardson",2,1,"J_u[2,1]",0,-0.010610295195963,0.010610295195963,"abs"
"lognormal","tipica",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,19999.9147135417,4.26432291660603e-06,"rel"
"lognormal","tipica",10000,3,"A",1,1,"J_u[1,1]",5981.61637446943,5981.61711672885,1.24090107812972e-07,"rel"
"lognormal","tipica",10000,3,"A",1,2,"J_u[1,2]",0,-0.00090699676033043,0.00090699676033043,"abs"
"lognormal","tipica",10000,3,"A",2,1,"J_u[2,1]",0,-0.00090699676033043,0.00090699676033043,"abs"
"lognormal","tipica",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0341796875,1.708984375e-06,"rel"
"lognormal","tipica",10000,3,"B",1,1,"J_u[1,1]",5981.61637446943,5981.94544258287,5.50132427151567e-05,"rel"
"lognormal","tipica",10000,3,"B",1,2,"J_u[1,2]",0,0.496166069187047,0.496166069187047,"abs"
"lognormal","tipica",10000,3,"B",2,1,"J_u[2,1]",0,0.496166069187047,0.496166069187047,"abs"
"lognormal","tipica",10000,3,"B",2,2,"J_u[2,2]",20000,19994.9036505914,0.000254817470429225,"rel"
"lognormal","tipica",10000,3,"C_richardson",1,1,"J_u[1,1]",5981.61637446943,5981.61467098327,2.84786930795389e-07,"rel"
"lognormal","tipica",10000,3,"C_richardson",1,2,"J_u[1,2]",0,0.000302332253443477,0.000302332253443477,"abs"
"lognormal","tipica",10000,3,"C_richardson",2,1,"J_u[2,1]",0,0.000302332253443477,0.000302332253443477,"abs"
"lognormal","tipica",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,20000.1031901042,5.15950520839397e-06,"rel"
"lognormal","poca_disp",100,1,"A",1,1,"J_u[1,1]",40870.9895879847,40870.989588985,2.44757857489049e-11,"rel"
"lognormal","poca_disp",100,1,"A",1,2,"J_u[1,2]",0,-9.0629231325897e-08,9.0629231325897e-08,"abs"
"lognormal","poca_disp",100,1,"A",2,1,"J_u[2,1]",0,-9.0629231325897e-08,9.0629231325897e-08,"abs"
"lognormal","poca_disp",100,1,"A",2,2,"J_u[2,2]",200,200.000012003901,6.00195041045026e-08,"rel"
"lognormal","poca_disp",100,1,"B",1,1,"J_u[1,1]",40870.9895879847,40870.9899696535,9.3383791439938e-09,"rel"
"lognormal","poca_disp",100,1,"B",1,2,"J_u[1,2]",0,0,0,"abs"
"lognormal","poca_disp",100,1,"B",2,1,"J_u[2,1]",0,0,0,"abs"
"lognormal","poca_disp",100,1,"B",2,2,"J_u[2,2]",200,200.000945877436,4.72938718075966e-06,"rel"
"lognormal","poca_disp",100,1,"C_richardson",1,1,"J_u[1,1]",40870.9895879847,40870.9895891926,2.9555303047075e-11,"rel"
"lognormal","poca_disp",100,1,"C_richardson",1,2,"J_u[1,2]",0,-9.3650205703427e-07,9.3650205703427e-07,"abs"
"lognormal","poca_disp",100,1,"C_richardson",2,1,"J_u[2,1]",0,-9.3650205703427e-07,9.3650205703427e-07,"abs"
"lognormal","poca_disp",100,1,"C_richardson",2,2,"J_u[2,2]",200,200.000010878504,5.43925212070917e-08,"rel"
"lognormal","poca_disp",100,2,"A",1,1,"J_u[1,1]",40579.2785934776,40579.2785938071,8.11952494033842e-12,"rel"
"lognormal","poca_disp",100,2,"A",1,2,"J_u[1,2]",0,-9.08213276821069e-08,9.08213276821069e-08,"abs"
"lognormal","poca_disp",100,2,"A",2,1,"J_u[2,1]",0,-9.08213276821069e-08,9.08213276821069e-08,"abs"
"lognormal","poca_disp",100,2,"A",2,2,"J_u[2,2]",200,200.000008970407,4.4852034335463e-08,"rel"
